,CD_UNIDADE,DESC_UNIDADE,CD_EQUIPAMENTO,CD_OPERADOR,DT_HORA_INI,DT_HORA_FIM,CD_OPERACAO,DESC_OPERACAO,CD_GRP_OPERACAO,DESC_GRP_OPERACAO,VL_HR_OPERACIONAL,CD_FAZENDA,CD_GRP_EQUIPAMENTO,DESC_GRP_EQUIPAMENTO,VL_VELOCIDADE_MEDIA,CD_TP_EQUIPAMENTO,INFA_EXT_DT,VL_ESPACAMENTO_IMPLEMENTO,DESC_APLICACAO,HORA_INI,HORA_FIM,Personalizar
600,3,ITUIUTABA,36311,551292,2021-10-29T09:20:08.0000000,2021-10-29T09:22:22.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0372,4231,1,301 - FRT COLHEITA MECANIZADA ITT,6.49,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
601,4,ITUMBIARA,46155,99999,2021-10-29T09:21:42.0000000,2021-10-29T09:22:18.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.01,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.58,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
602,3,ITUIUTABA,36270,550855,2021-10-29T09:22:11.0000000,2021-10-29T09:22:14.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0008,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.84,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
603,3,ITUIUTABA,36327,22389,2021-10-29T09:19:57.0000000,2021-10-29T09:22:12.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0375,4231,1,301 - FRT COLHEITA MECANIZADA ITT,6.47,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
604,6,TROPICAL,63895,34252,2021-10-29T09:15:21.0000000,2021-10-29T09:22:11.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.1139,4019,605,605 - FRT COLHEITA MECANIZADA TRP,7.76,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
605,6,TROPICAL,63376,99999,2021-10-29T09:22:09.0000000,2021-10-29T09:22:11.0000000,825,FILA  PARA DESCARGA,6051,PERDIDA,0.0006,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
606,3,ITUIUTABA,36270,550855,2021-10-29T09:21:56.0000000,2021-10-29T09:22:11.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0042,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.83,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
607,3,ITUIUTABA,36273,35550,2021-10-29T09:20:01.0000000,2021-10-29T09:22:10.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0358,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.67,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
608,6,TROPICAL,63376,99999,2021-10-29T09:22:01.0000000,2021-10-29T09:22:09.0000000,825,FILA  PARA DESCARGA,6051,PERDIDA,0.0022,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
609,4,ITUMBIARA,46443,18496,2021-10-29T09:21:31.0000000,2021-10-29T09:22:04.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0092,4277,21,401 - FRT COLHEITA MECANIZADA ITB,3.04,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
610,3,ITUIUTABA,36279,550059,2021-10-29T09:22:00.0000000,2021-10-29T09:22:04.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0011,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.01,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
611,3,ITUIUTABA,36316,33583,2021-10-29T09:18:12.0000000,2021-10-29T09:22:03.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0642,4250,3,303 - FRT COLHEITA MECANIZADA ITT,6.31,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
612,6,TROPICAL,63376,99999,2021-10-29T09:15:27.0000000,2021-10-29T09:22:01.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.1094,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,15.13,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
613,3,ITUIUTABA,36279,550059,2021-10-29T09:21:46.0000000,2021-10-29T09:22:00.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0039,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.83,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
614,3,ITUIUTABA,36270,550855,2021-10-29T09:21:44.0000000,2021-10-29T09:21:56.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0033,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.77,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
615,6,TROPICAL,61447,99999,2021-10-29T09:12:25.0000000,2021-10-29T09:21:49.0000000,614,DESLOCAMENTO CARREGADO,53,PRODUTIVA,0.1567,5268,624,TRANSPORTE DE CANA TRP,33.28,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
616,3,ITUIUTABA,36271,10135,2021-10-29T09:17:51.0000000,2021-10-29T09:21:49.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0661,4250,3,303 - FRT COLHEITA MECANIZADA ITT,6.08,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
617,3,ITUIUTABA,36279,550059,2021-10-29T09:21:33.0000000,2021-10-29T09:21:46.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0036,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.6,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
618,3,ITUIUTABA,36226,551055,2021-10-29T09:20:58.0000000,2021-10-29T09:21:45.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0131,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.73,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
619,3,ITUIUTABA,36270,550855,2021-10-29T09:21:25.0000000,2021-10-29T09:21:44.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0053,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.78,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
620,4,ITUMBIARA,46155,99999,2021-10-29T09:21:38.0000000,2021-10-29T09:21:42.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0011,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.74,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
621,6,TROPICAL,63794,331617,2021-10-29T09:21:20.0000000,2021-10-29T09:21:41.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0058,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,3.3,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
622,3,ITUIUTABA,36309,550057,2021-10-29T09:20:45.0000000,2021-10-29T09:21:38.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0147,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.59,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
623,4,ITUMBIARA,46155,99999,2021-10-29T09:20:25.0000000,2021-10-29T09:21:38.0000000,834,FALTA DE APONTAMENTO,6051,PERDIDA,0.0203,4277,21,401 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
624,3,ITUIUTABA,36279,550059,2021-10-29T09:21:15.0000000,2021-10-29T09:21:33.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.005,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.01,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
625,4,ITUMBIARA,46443,18496,2021-10-29T09:20:07.0000000,2021-10-29T09:21:31.0000000,1055,MANOBRA,53,PRODUTIVA,0.0233,4277,21,401 - FRT COLHEITA MECANIZADA ITB,0.07,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
626,6,TROPICAL,6843,31753,2021-10-29T09:21:07.0000000,2021-10-29T09:21:30.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0064,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,2.58,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
627,3,ITUIUTABA,36270,550855,2021-10-29T09:21:00.0000000,2021-10-29T09:21:25.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0069,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.78,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
628,3,ITUIUTABA,36300,32055,2021-10-29T09:20:48.0000000,2021-10-29T09:21:24.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.01,4051,2,302 - FRT COLHEITA MECANIZADA ITT,3.63,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
629,6,TROPICAL,63794,331617,2021-10-29T09:19:27.0000000,2021-10-29T09:21:20.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0314,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,4.36,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
630,6,TROPICAL,63375,99999,2021-10-29T09:19:25.0000000,2021-10-29T09:21:19.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0317,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,4.76,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
631,3,ITUIUTABA,36279,550059,2021-10-29T09:20:49.0000000,2021-10-29T09:21:15.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0072,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.93,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
632,6,TROPICAL,61450,332574,2021-10-29T09:19:01.0000000,2021-10-29T09:21:12.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0364,1059,624,TRANSPORTE DE CANA TRP,4.24,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
633,6,TROPICAL,63595,25917,2021-10-29T08:51:09.0000000,2021-10-29T09:21:10.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5003,4182,602,602 - FRT COLHEITA MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
634,6,TROPICAL,63793,333212,2021-10-29T09:16:25.0000000,2021-10-29T09:21:09.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0789,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,15.5,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
635,6,TROPICAL,6843,31753,2021-10-29T09:18:24.0000000,2021-10-29T09:21:07.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0453,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,4.24,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
636,3,ITUIUTABA,36310,550115,2021-10-29T09:04:58.0000000,2021-10-29T09:21:06.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.2689,4250,3,303 - FRT COLHEITA MECANIZADA ITT,13.79,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
637,6,TROPICAL,36154,99999,2021-10-29T08:51:05.0000000,2021-10-29T09:21:06.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5003,4178,601,601 - FRT COLHEITA MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
638,3,ITUIUTABA,36318,550160,2021-10-29T09:14:27.0000000,2021-10-29T09:21:06.0000000,634,BASCULANDO / TRANSBORDAGEM,53,PRODUTIVA,0.1108,4113,1,301 - FRT COLHEITA MECANIZADA ITT,2.19,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
639,6,TROPICAL,61397,99999,2021-10-29T09:04:32.0000000,2021-10-29T09:21:04.0000000,614,DESLOCAMENTO CARREGADO,53,PRODUTIVA,0.2756,0,624,TRANSPORTE DE CANA TRP,33.68,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
640,6,TROPICAL,63499,99999,2021-10-29T09:15:07.0000000,2021-10-29T09:21:02.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0986,4019,605,605 - FRT COLHEITA MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
641,3,ITUIUTABA,36270,550855,2021-10-29T09:20:42.0000000,2021-10-29T09:21:00.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.005,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.78,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
642,4,ITUMBIARA,48253,99999,2021-10-29T09:18:46.0000000,2021-10-29T09:21:00.0000000,833,TROCA DE TURNO,8051,AUXILIAR OPERACAO,0.0372,4329,9,TRANSPORTE DE CANA  ITB,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
643,3,ITUIUTABA,36301,550989,2021-10-29T09:20:35.0000000,2021-10-29T09:21:00.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0069,4051,2,302 - FRT COLHEITA MECANIZADA ITT,2.1,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
644,3,ITUIUTABA,36226,551055,2021-10-29T09:17:41.0000000,2021-10-29T09:20:58.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0547,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.31,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
645,3,ITUIUTABA,36315,18142,2021-10-29T09:09:18.0000000,2021-10-29T09:20:52.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.1928,4113,1,301 - FRT COLHEITA MECANIZADA ITT,3.72,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
646,3,ITUIUTABA,36279,550059,2021-10-29T09:20:32.0000000,2021-10-29T09:20:49.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0047,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.82,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
647,6,TROPICAL,63898,99999,2021-10-29T09:18:19.0000000,2021-10-29T09:20:49.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0417,4019,605,605 - FRT COLHEITA MECANIZADA TRP,9.13,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
648,3,ITUIUTABA,36300,32055,2021-10-29T09:17:30.0000000,2021-10-29T09:20:48.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.055,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.47,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
649,3,ITUIUTABA,36309,550057,2021-10-29T09:16:55.0000000,2021-10-29T09:20:45.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0639,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.52,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
650,3,ITUIUTABA,36314,31112,2021-10-29T09:20:32.0000000,2021-10-29T09:20:45.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0036,4113,1,301 - FRT COLHEITA MECANIZADA ITT,3.13,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
651,6,TROPICAL,61438,99999,2021-10-29T09:18:30.0000000,2021-10-29T09:20:42.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0367,1059,624,TRANSPORTE DE CANA TRP,4.92,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
652,3,ITUIUTABA,36270,550855,2021-10-29T09:20:07.0000000,2021-10-29T09:20:42.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0097,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.76,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
653,6,TROPICAL,63892,99999,2021-10-29T09:18:20.0000000,2021-10-29T09:20:42.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0394,4019,605,605 - FRT COLHEITA MECANIZADA TRP,6.87,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
654,4,ITUMBIARA,48286,99999,2021-10-29T09:12:03.0000000,2021-10-29T09:20:42.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.1442,4329,9,TRANSPORTE DE CANA  ITB,,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
655,4,ITUMBIARA,46166,33841,2021-10-29T09:20:28.0000000,2021-10-29T09:20:41.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0036,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.67,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
656,3,ITUIUTABA,36301,550989,2021-10-29T09:16:29.0000000,2021-10-29T09:20:35.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0683,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.32,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
657,6,TROPICAL,63592,150540,2021-10-29T08:50:34.0000000,2021-10-29T09:20:35.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5003,4178,601,601 - FRT COLHEITA MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
658,3,ITUIUTABA,36279,550059,2021-10-29T09:19:56.0000000,2021-10-29T09:20:32.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.01,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.74,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
659,3,ITUIUTABA,36314,31112,2021-10-29T09:17:21.0000000,2021-10-29T09:20:32.0000000,634,BASCULANDO / TRANSBORDAGEM,53,PRODUTIVA,0.0531,4113,1,301 - FRT COLHEITA MECANIZADA ITT,2.27,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
660,4,ITUMBIARA,46434,15397,2021-10-29T09:20:18.0000000,2021-10-29T09:20:30.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0033,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.84,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
661,4,ITUMBIARA,46166,33841,2021-10-29T09:19:41.0000000,2021-10-29T09:20:28.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0131,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.65,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
662,4,ITUMBIARA,46155,99999,2021-10-29T09:17:14.0000000,2021-10-29T09:20:25.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0531,4277,21,401 - FRT COLHEITA MECANIZADA ITB,10.9,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
663,4,ITUMBIARA,46434,15397,2021-10-29T09:19:30.0000000,2021-10-29T09:20:18.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0133,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.6,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
664,3,ITUIUTABA,36291,550192,2021-10-29T09:19:11.0000000,2021-10-29T09:20:12.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0169,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.82,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
665,3,ITUIUTABA,36311,551292,2021-10-29T09:19:40.0000000,2021-10-29T09:20:08.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0078,4231,1,301 - FRT COLHEITA MECANIZADA ITT,4.63,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
666,4,ITUMBIARA,48314,99999,2021-10-29T09:19:58.0000000,2021-10-29T09:20:08.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0028,4329,9,TRANSPORTE DE CANA  ITB,,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
667,3,ITUIUTABA,36270,550855,2021-10-29T09:19:10.0000000,2021-10-29T09:20:07.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0158,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.75,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
668,4,ITUMBIARA,46443,18496,2021-10-29T09:15:58.0000000,2021-10-29T09:20:07.0000000,1055,MANOBRA,53,PRODUTIVA,0.0692,4277,21,401 - FRT COLHEITA MECANIZADA ITB,1.31,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
669,6,TROPICAL,63377,99999,2021-10-29T09:20:05.0000000,2021-10-29T09:20:07.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0006,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
670,6,TROPICAL,63377,99999,2021-10-29T09:19:58.0000000,2021-10-29T09:20:05.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0019,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
671,3,ITUIUTABA,36273,35550,2021-10-29T09:18:57.0000000,2021-10-29T09:20:01.0000000,1055,MANOBRA,53,PRODUTIVA,0.0178,4051,2,302 - FRT COLHEITA MECANIZADA ITT,3.31,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
672,4,ITUMBIARA,48314,99999,2021-10-29T08:46:15.0000000,2021-10-29T09:19:58.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5619,4329,9,TRANSPORTE DE CANA  ITB,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
673,6,TROPICAL,63377,99999,2021-10-29T09:11:37.0000000,2021-10-29T09:19:58.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.1392,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,11.79,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
674,3,ITUIUTABA,36327,22389,2021-10-29T09:19:30.0000000,2021-10-29T09:19:57.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0075,4231,1,301 - FRT COLHEITA MECANIZADA ITT,4.83,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
675,3,ITUIUTABA,36279,550059,2021-10-29T09:19:40.0000000,2021-10-29T09:19:56.0000000,854,MUDANCA DE AREA RODANDO,8051,AUXILIAR OPERACAO,0.0044,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.49,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
676,4,ITUMBIARA,46166,33841,2021-10-29T09:18:01.0000000,2021-10-29T09:19:41.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0278,4277,21,401 - FRT COLHEITA MECANIZADA ITB,9.49,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
677,3,ITUIUTABA,36317,550985,2021-10-29T09:19:38.0000000,2021-10-29T09:19:40.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0006,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.43,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
678,3,ITUIUTABA,36311,551292,2021-10-29T09:17:38.0000000,2021-10-29T09:19:40.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0339,4231,1,301 - FRT COLHEITA MECANIZADA ITT,6.15,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
679,3,ITUIUTABA,36279,550059,2021-10-29T09:17:59.0000000,2021-10-29T09:19:40.0000000,854,MUDANCA DE AREA RODANDO,8051,AUXILIAR OPERACAO,0.0281,4051,2,302 - FRT COLHEITA MECANIZADA ITT,5.81,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
680,3,ITUIUTABA,36317,550985,2021-10-29T09:18:35.0000000,2021-10-29T09:19:38.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0175,4051,2,302 - FRT COLHEITA MECANIZADA ITT,8.04,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
